C2776572282	Tissue plasminogen activator
A5006329944	Marc Hoylaerts
A5035254428	D.C. Rijken
A5111680608	H.R. Lijnen
A5023982501	D Collen
W1965401456	Magnetic Domains. The Analysis of Magnetic Microstructures
W1975402304	Neither .DELTA.- nor .LAMBDA.-tris(phenanthroline)ruthenium(II) binds to DNA by classical intercalation
A5029135056	S. Satyanarayana
A5055478996	James C. Dabrowiak
A5073935648	Jonathan B. Chaires
W1975851231	The physics and chemistry of the Schottky barrier height
W1992856317	Large-Gap Quantum Spin Hall Insulators in Tin Films
A5014876751	Yong Xu
A5046399891	Binghai Yan
A5100378521	Jing Wang
W1993061406	PLACE AND IDENTITY PROCESSES
A5034539420	Clare Twigger-Ross
A5056097590	David Uzzell
W2026492004	Lightning physics and effects
A5031358356	Jinliang He
A5055874419	Vladimir A. Rakov
A5046394515	Daohong Wang
A5035126758	Pao K. Wang
W2031385454	Assessing the quality of randomized controlled trials: An annotated bibliography of scales and checklists
C2779346075	Quality Score
A5040320731	Alejandro R. Jadad
A5038044357	Graham Nichol
A5015146577	Marie Penman
A5022067453	Peter Tugwell
W2035055175	Reassessing PCR primers targeting nirS, nirK and nosZ genes for community surveys of denitrifying bacteria with DGGE
C198549448	Temperature gradient gel electrophoresis
C197011783	Denitrifying bacteria
C8185291	Amplicon
A5060998456	Ingela Noredal Throbäck
A5046032586	Karin Enwall
A5015123981	Åsa Jarvis
A5007131519	Sara Hallin
W2035879262	A Quantum Theory of the Scattering of X-rays by Light Elements
A5047440561	Arthur H. Compton
W2038758925	Large-distance and long-time properties of a randomly stirred fluid
A5113215567	Dieter Forster
W2049955461	A generalized equation of state for hot, dense matter
A5076658700	F. Douglas Swesty
W2051235662	𝓟𝓣-symmetric quantum mechanics
A5049932405	Peter N. Meisinger
W2052907476	Event Horizons in Static Vacuum Space-Times
C5806991	Equipotential surface
W2054875385	On the Convergence of Pattern Search Algorithms
A5044171238	Virginia Torczon
W2148532693	Gyri-precise head model of transcranial direct current stimulation: Improved spatial focality using a ring electrode versus conventional rectangular pad
C2777803708	Transcranial direct-current stimulation
A5029856778	Abhishek Datta
A5057535121	Varun Bansal
A5100820257	Julián Díaz
A5034889358	J. Patel
A5046587738	Davide Reato
W3015399758	Raman Spectroscopy Analysis of the Structure and Surface Chemistry of Ti<sub>3</sub>C<sub>2</sub>T<i><sub>x</sub></i> MXene
A5078671083	Asia Sarycheva
W1572063013	Digital selection and analogue amplification coexist in a cortex-inspired silicon circuit
A5031455263	Richard H. R. Hahnloser
A5009252030	Rahul Sarpeshkar
A5038154254	Misha Mahowald
A5003408325	Rodney J. Douglas
W1987333298	Estimates of the Ab Initio Limit for π−π Interactions:  The Benzene Dimer
A5029771862	Mutasem Omar Sinnokrot
A5055658408	Edward F. Valeev
A5012621100	C. David Sherrill
W2057238575	Vibration Control Using Semi-Active Force Generators
C165165292	Active vibration control
C49503481	Servomechanism
A5086188437	Dean Karnopp
A5114133700	M. J. Crosby
A5010857776	R. A. Harwood
W2098849316	A redetermination of the isotopic abundances of atmospheric Ar
C129956564	Isotopes of argon
A5023373008	Jee‐Yon Lee
A5052078476	K. Marti
A5018427740	Jeffrey P. Severinghaus
A5083649763	Kenji Kawamura
A5102107177	Hee‐Soo Yoo
W2101861157	Melting Point Depression and Kinetic Effects of Cooling on Crystallization in Poly(vinylidene fluoride)-Poly(methyl methacrylate) Mixtures
C2780828025	Fluoride
C21582691	Melting-point depression
C188027245	Polymer chemistry
A5023588502	Toshio Nishi
A5091093545	T. T. Wang
W2135372088	Microfabricated adhesive mimicking gecko foot-hair
C527607	Microfabrication
A5072442751	S. V. Dubonos
A5088663295	A. A. Zhukov
W2777417212	Deep learning for universal linear embeddings of nonlinear dynamics
C101738243	Autoencoder
A5050542161	Bethany Lusch
W3016405830	Estimation of Central Aortic Pressure Waveform by Mathematical Transformation of Radial Tonometry Pressure
C39124391	Aortic pressure
C178853913	Hemodynamics
A5110310516	Chen-Huan Chen
A5024574577	Erez Nevo
A5023996599	Barry Fetics
A5069632587	Peter H. Pak
A5101598342	Frank C. P. Yin
W1974755392	Eigenvalues and Condition Numbers of Random Matrices
W2041893866	Gaussian-2 theory using reduced Mo/ller–Plesset orders
W2102938440	Towards molecular spintronics
A5024593170	Alexandre Reily Rocha
A5079692037	Víctor M. García‐Suárez
A5109930699	Steve W. Bailey
A5026323087	Colin J. Lambert
A5106790572	Jaime Ferrer
W2127571795	Witnessing excellence in action: the ‘other-praising’ emotions of elevation, gratitude, and admiration
C2776678506	Admiration
A5020051440	Sara B. Algoe
W2321186126	Plasma physics via computer simulation
C123408415	Cavity magnetron
C1012414	Outgassing
W2783948250	Power Analysis and Effect Size in Mixed Effects Models: A Tutorial
C12590798	Replication (statistics)
A5051816740	Michaël Stevens
W1231803956	MT3DMS: A Modular Three-Dimensional Multispecies Transport Model for Simulation of Advection, Dispersion, and Chemical Reactions of Contaminants in Groundwater Systems; Documentation and User's Guide
C131227075	Groundwater flow
A5100325378	Chunmiao Zheng
A5000474540	P P Wang
W1485656287	Do we live inside a domain wall?
A5040101549	V. A. Rubakov
A5090408249	Mikhail Shaposhnikov
W1993774897	The determination of molecular structures by density functional theory. The evaluation of analytical energy gradients by numerical integration
A5065489602	Louis Versluis
W2010030075	X-ray photoelectron spectroscopy and auger electron spectroscopy studies of Al-doped ZnO films
C25442681	Auger electron spectroscopy
A5103226203	M Chen
A5100327916	Xin Wang
A5076800961	Yang Yu
A5043804515	Z.L. Pei
A5054080640	Xiaoyan Bai
W2011984173	A scale of directional substituent polarizability parameters from ab initio calculations of polarizability potentials
A5059668234	C. F. Pau
A5013536499	Allan D. Headley
A5113779377	Robert W. Taft
A5111780689	R. D. Topsom
W2087377426	Painless nonorthogonal expansions
A5078787909	Maria I. Davila
A5028008923	A. Großmann
A5015773159	Yves Meyer
W2089225946	Poly(lactide) Stereocomplexes: Formation, Structure, Properties, Degradation, and Applications
C2775920511	Lactic acid
C2776743539	Lactide
C3019778037	Hydrolytic degradation
A5020531219	Hideto Tsuji
W2153950497	Medium-Voltage Multilevel Converters—State of the Art, Challenges, and Requirements in Industrial Applications
C42156128	Total harmonic distortion
A5075787268	J. Holtz
A5059075169	Baoming Ge
W2162002392	Kinetics and Mechanisms of Antioxidant Activity using the DPPH.Free Radical Method
C2780028989	Isoeugenol
C2781401929	DPPH
C2780470866	Eugenol
A5069703797	Vincent Bondet
A5013359153	Wendy Brand-Williams
A5027380724	Claudette Berset
W2564451316	Mechanical Detection and Measurement of the Angular Momentum of Light
A5113813305	Richard A. Beth
W1980015319	The Duke???UNC Functional Social Support Questionnaire
A5048398589	W E Broadhead
A5036968638	Stephen H. Gehlbach
A5109949942	Frank V. De Gruy
A5109149427	Berton H. Kaplan
W1982311541	Tight-binding approach to uniaxial strain in graphene
A5026009456	Vitor M. Pereira
W1988808284	Atomic physics and quantum optics using superconducting circuits
W2080189619	Energy levels of A = 21–44 nuclei (VII)
A5027927973	P.M. Endt
W2086791094	Psychotherapy outcome research: Methods for reporting variability and evaluating clinical significance
C65409693	Statistical significance
C63363279	Clinical significance
A5090770722	Neil S. Jacobson
A5078502083	William C. Follette
A5084508551	Dirk Revenstorf
W2110324274	Charge Separation in Excited States of Decoupled Systems—TICT Compounds and Implications Regarding the Development of New Laser Dyes and the Primary Process of Vision and Photosynthesis
C2780497573	Photoinduced charge separation
A5107836721	Wolfgang Rettig
W2789575745	Scenarios towards limiting global mean temperature increase below 1.5 °C
C2779242930	Global temperature
A5017820045	Joeri Rogelj
A5088947425	Alexander Popp
A5003171570	Gunnar Luderer
A5076888374	Johannes Emmerling
W3034412283	<scp>LOBSTER</scp> : Local orbital projections, atomic charges, and chemical‐bonding analysis from <scp>projector‐augmented‐wave‐based</scp> density‐functional theory
A5110497294	Ryky Nelson
A5018878464	Christina Ertural
A5084420654	Janine George
A5027208775	Geoffroy Hautier
W1979206729	Use of approximate integrals in ab initio theory. An application in MP2 energy calculations
A5004846966	George Fitzgerald
A5024879354	Andrew Komornicki
W1984874220	Electronic Processes in Ionic Crystals
C2993376436	Ionic crystal
W1985746920	Efficient bulk heterojunction photovoltaic cells using small-molecular-weight organic thin films
A5059039616	Soichi Uchida
W1986614779	String method for the study of rare events
C2777317252	Rare events
A5053381657	Weiqing Ren
A5044193587	Eric Vanden‐Eijnden
W1992623540	Applications of photoacoustic sensing techniques
C54932901	Photoacoustic imaging in biomedicine
C163740662	Photoacoustic effect
A5112614688	A. C. Tam
W2010699465	Sliding-Mode Control for Systems With Mismatched Uncertainties via a Disturbance Observer
A5100329751	Jun Yang
W2062567955	Understanding survival analysis: Kaplan-Meier estimate
C2779466056	Time point
C2780665704	Intervention (counseling)
A5067410829	Jugal Kishore
A5111798866	ManishKumar Goel
A5108203619	Pardeep Khanna
W2089419485	Fermi Surface and Some Simple Equilibrium Properties of a System of Interacting Fermions
W2109656638	Geometric tracking control of a quadrotor UAV on SE(3)
C145980571	Rigid body
A5020132536	Taeyoung Lee
A5047012686	Melvin Leok
A5018682629	N. Harris McClamroch
W2154347068	Position-Location Solutions by Taylor-Series Estimation
C158946198	Taylor series
A5036765993	Wade H. Foy
W2773562115	An overview of thermal energy storage systems
C107861326	Thermal energy
C122346748	HVAC
A5025557756	Guruprasad Alva
A5001446025	Yaxue Lin
A5077538567	Guiyin Fang
W1594434806	The human motor: energy, fatigue, and the origins of modernity
W1764039039	Optimizing rating scale category effectiveness.
A5108446909	John M. Linacre
W1808383280	Polarization-sensitive broadband photodetector using a black phosphorus vertical p–n junction
A5100650335	Hongtao Yuan
A5044815087	Xiaoge Liu
A5090890069	Farzaneh Afshinmanesh
A5100318287	Wei Li
W1969987170	The effect of dislocation contrast on x-ray line broadening: A new approach to line profile analysis
C39546656	Diffractometer
A5010996601	T. Ungár
A5076273781	A. Borbély
W2020172200	Capillary effects during droplet impact on a solid surface
C127210992	Volume of fluid method
C28413391	Capillary number
A5088785565	Mohammad Passandideh‐Fard
A5102983201	Yuhui Qiao
A5077459315	S. Chandra
A5059642520	J. Mostaghimi
W2033456643	Emergence of a molecular Bose–Einstein condensate from a Fermi gas
A5109884941	Deborah Jin
W2033666272	SU(2) and SU(1,1) interferometers
A5109965146	Samuel L. McCall
A5025579091	John R. Klauder
W2049165066	Exponential Time Differencing for Stiff Systems
C122700484	Exponential integrator
C152522140	Backward differentiation formula
A5026128270	Stephen M. Cox
A5086634397	P. C. Matthews
W2080202186	Towards the Ultimate Conservative Difference Scheme
W2127564270	Frequency response corrections for eddy correlation systems
C131357438	Eddy current
A5112626434	C. Moore
W2170398533	Physical Activity Enjoyment Scale: Two Validation Studies
A5002865381	Deborah Kendzierski
A5066721555	Kenneth J. DeCarlo
W2594331606	Electrolyte additive enabled fast charging and stable cycling lithium metal batteries
A5023144456	Jianming Zheng
A5103242318	Mark Engelhard
A5051658453	Donghai Mei
A5015840376	Shuhong Jiao
A5032820096	Bryant J. Polzin
W4251723943	A hybrid Gaussian and plane wave density functional scheme
A5075429345	GERALD LIPPERT
W1993079947	FRACTAL STRUCTURE OF 2d—QUANTUM GRAVITY
A5052947542	V.G. Knizhnik
W2038632102	Differential quadrature: A technique for the rapid solution of nonlinear partial differential equations
A5065382259	B. G. Kashef
A5021144732	John L. Casti
W2060044938	Influence of pH on the Formation of Sulfate and Hydroxyl Radicals in the UV/Peroxymonosulfate System
C54582936	Photodissociation
C2778844314	Benzoic acid
A5003474262	Yinghong Guan
A5111831863	Jun Ma
A5010485729	Xuchun Li
A5102961214	Jingyun Fang
A5108832513	Liwei Chen
W2114799080	A new rating scale for adult resilience: what are the central protective resources behind healthy adjustment?
A5060794909	Oddgeir Friborg
A5051416407	Odin Hjemdal
A5061986580	Jan H. Rosenvinge
A5005057602	Monica Martinussen
W2154456305	Flexible solid-state supercapacitors: design, fabrication and applications
A5024705099	Minghao Yu
A5073264875	Gongming Wang
A5015006199	Yat Li
W2157413672	Control of Permanent-Magnet Generators Applied to Variable-Speed Wind-Energy Systems Connected to the Grid
C2776565914	Windmill
C201320609	Permanent magnet synchronous generator
A5070851869	Mónica Chinchilla-Sánchez
A5048781395	Santiago Arnaltes
A5016068861	Juan Carlos Burgos
W2158422033	Homoleptic Cyclometalated Iridium Complexes with Highly Efficient Red Phosphorescence and Application to Organic Light-Emitting Diode
C2781083472	Homoleptic
A5069998037	Akira Tsuboyama
A5039609987	Hironobu Iwawaki
A5035830199	Manabu Furugori
A5037946339	Taihei Mukaide
A5003547500	Jun Kamatani
W2584998015	Neuromorphic computing with nanoscale spintronic oscillators
A5091546403	Jacob Torrejón
A5003944300	Mathieu Riou
A5047549154	Flavio Abreu Araujo
A5061641022	Sumito Tsunegi
A5000692889	Guru Khalsa
W4235490860	Measurement of the Positive Muon Anomalous Magnetic Moment to 0.46 ppm
A5105529068	B. Abi
A5081495447	T. Albahri
A5038440224	S. Al-Kilani
A5043102378	D. Allspach
A5082956785	L. P. Alonzi
W1652742168	Virtual Time and Global States of Distributed Systems
C55282118	Snapshot (computer storage)
A5051755775	Friedemann Mattern
W1985663566	A Nongray Theory of Extrasolar Giant Planets and Brown Dwarfs
C163531172	Brown dwarf
A5008924957	Adam Burrows
A5075668364	Mark S. Marley
A5086989488	W. B. Hubbard
A5030339813	J. I. Lunine
A5036706546	T. Guillot
W2032039586	"Heavy metals" a meaningless term? (IUPAC Technical Report)
C2776053758	Heavy metals
A5113604382	John H. Duffus
W2069944453	OFDM with reduced peak-to-average power ratio byoptimum combination of partial transmit sequences
C40409654	Orthogonal frequency-division multiplexing
A5061940359	Stefan Müller
W2092866358	Evolution of ozone, particulates, and aerosol direct radiative forcing in the vicinity of Houston using a fully coupled meteorology‐chemistry‐aerosol model
A5056263999	Jerome D. Fast
A5047771994	William I. Gustafson
A5091599490	R. C. Easter
A5074206807	R. A. Zaveri
A5103509954	James Barnard
W2100545904	Physician Empathy: Definition, Components, Measurement, and Relationship to Gender and Specialty
C20387591	Specialty
A5017707686	Mohammadreza Hojat
A5112888790	Joseph S. Gonnella
A5033615302	Thomas J. Nasca
A5002731399	Salvatore Mangione
A5074867466	Michael J. Vergare
W2103749601	Sum capacity of the vector Gaussian broadcast channel and uplink–downlink duality
A5053980484	Pramod Viswanath
W2135261522	Density Functional for Spectroscopy:  No Long-Range Self-Interaction Error, Good Performance for Rydberg and Charge-Transfer States, and Better Performance on Average than B3LYP for Ground States
